book_title,rating,text
The Way of Kings,2,"I finally finished, halleluhjah. Only took me two years. I really did not enjoy this book. A lot of my friends love Brandon Sanderson to pieces. I am bowing out. Done, not going to pick up this author anytime soon. Endless, mind numbing details and blah blah blah. Sorry.Yes, lots of world building, great magic system, lots of good ideas and concepts. But eventually it all was just so boooooring. The book is long. Long book. It takes forever for something to happen. Long book is long. More plot would be better. A faster evolving plot would be better still.I started the ebook in May 2016, read about 200 pages and then stopped to pick up something shorter and more exciting sounding. I never went back to it. People kept raving about Sanderson and my buddies continued the series, full of enthusiasm. So, in another attempt at this I got the audiobook, all scary 45h 34m of it... I listened at 2x speed, to end my suffering sooner. I really had to force myself to pick this up every now and then and plow through another hour of it.Besides the ridiculous length, the institutionalized racism of the book really bugged me. Yes, it is obviously an integral part of the story, but I found it tiresome and the variance of human appearances unlikely. It somehow rubbed me the wrong way.I was also not a fan of how women were portrayed.Have I mentioned how boring I found the book for very long stretches of the way?And many characters were TSTL. I don’t expect this amount of stupid in a fantasy novel. And they all did too much navel-gazing. I don‘t care for pages and pages of what, if, why, if it leads to no action.What else? The book felt old-fashioned. Lack of humour, sarcasm or irony. Have I mentioned that the book is too long? And lacks action? Too much repetition and endless build-up? Boring?I am sooo glad I am done with this. I am now going to delete Warbreaker from my kindle. Tried Brandon Sanderson, done, thank you.1.5 very relieved-to-be-done-with-it stars"
The Way of Kings,2,"I admire Sanderson's ability to write quickly, but his nanowrimo-like approach has some serious drawbacks. And the flaws are readily and frequently apparent in this latest work of his. Now, the world I did find the story interesting, and will most likely continue reading the series, but I really wish Sanderson would slow down and improve the quality of his prose. For instance, every character's POV is littered with an overabundance of rhetorical questions which make the story sound amateurish and the characters' thought frequently redundant. Too many characters have similar reactions--sniffing or raising one eyebrow. Many of the female characters feel more Robert Jordan-esque: a woman famed for her wit and grace considers throwing a tantrum twice to have her way. And too many times a character says something dramatic and then jogs off. Too many scenes seem to reveal Sanderson striving to write to his outline, at the expense of things like character development, good dialogue, and plot progression. The prose is often overwritten. Phrases like ""as literal as the rocks themselves"" or ""waved curtly""or ""frowned in sorrow"" are puzzlingly bad. The dialogue suffers too: the scene where one character tells another ""My sense of honor makes me easy to manipulate"" is just sad. Creatures named the ""songlings"" won't ever be part of good world building. Parts of it aren't thought out either--a character who can't afford to heat his house is able to get drunk on strong wine. The plots seem contrived; a character drops something and the wind immediately picks up and blows it away. The characters aren't particularly interesting early on. The theology and philosophy are dumbed down and misrepresented to an embarrassing degree. Nearly ever character who is meant to be clever simply interprets words literally. This isn't clever, especially not after one or two times. Other mildly sarcastic remarks elicit surprised approval and comments on intelligence from onlookers. A supposedly clever character responds to her allies instruction of ""Keep your wits about you,"" with a joke about keeping her wits about her would mean that someone got too close with a cudgel. That's not witty, that's annoying. It's hard to believe that sarcasm is such a rare commodity in any world. A main character having an invisible fairy on his shoulder reminds me of the Secret of Mana, except that what works in a video game doesn't translate into the written world. On aspect of the world-building I like is the invention of new taboo words. But simply substituting ""storm"" in the same context as our bad words make his supposedly battle-hardened slaves sound unfortunately like the Smurfs. And putting your assassin in white clothes isn't inverting or playing with tropes, at least not in an interesting way. It's also creepy to read a book written by a Mormon with the question: ""What would the world be like if all men lived by the book?"" The addition of high-born women hiding their hand in sleeves is likewise reminiscent of funny mormon underwear. All that aside, I am interested in the world and the developments. I am curious about what happens next. I think this is a good story told poorly--with tighter prose and better editing, he could have had a 400 page book that would have stood as a new classic. As it is, Sanderson's ability to write so quickly is turning out to hurt him as much as it helps him."
The Way of Kings,2,"This is one of the mostest clunkiest books I've read. Beware of the repetitions - readers will be reminded 234 times that Kaladin felt bad about everyone dying around him as well as all other thoughts and feelings by other POV characters, as if we readers are Dory from Finding Nemo.The prologue of this book was majestic. The Assassin-in-White was so bad-ass in his magic, Lashing here and there. I was really expecting something like the Mistborn trilogy (fantastic magic system, awesome magical action in most parts) but nope, I had to slog through more than 500 tedious pages of characters thinking in their head, most of the thoughts are so overdescribed it takes pages and pages of paraphrasing the same point.Some of the action scenes are somewhat drawn out it reduces the enjoyment. Too bad, since the Shardblades are even cooler than lightsabers. The fact that there were many nick-of-time rescues made the battles predictable. Obviously you'll know X will rescue Y so there is no sense of dread since you know they'll do just fine. I enjoyed Shallan's POV and applaud Sanderson for writing female relationship - tutor and apprentice - that we don't get alot in fantasy. The research part is intriguing, the lore and mystery are fascinating. But, there were not too many of Shallan's chapters. Instead, I got more chapters of Purity Stu (who was equally good with 1) spears, 2) medicines, 3) military training and finally 4) awesome ancient magic)2.5 stars for the extensive worldbuilding, Shallan and Jasnah, and the still awesome but deceptive prologue."
The Way of Kings,2,"Minus 1 star for writing that annoyed me (repetitive, unnecessary details; overly descriptive spoonfeeding; sophomoric ""wit""; and countless corny cliche axioms like ""Life Before Death..."")Minus 1 star for mostly boring, constantly good heroic characters struggling with emotional scars I got tired of about the 5th time they were repeated (Shallan and Jasnah are exceptions because they had potential to be unique characters among Sanderson's standard types, but they receive far less page time than Kaladin or Dalinar)Minus 1 star for 1000 pages to barely get the plot started (I was just bored for long stretches of time. The last 50 pages were better but not surprising).Verdict: 2 stars. It wasn't fun. Many cool ideas weighed down by bloat and a writing style that pushes buttons I didn't even know I had. I can safely say Sanderson is not my thing. More for the rest of you, right? :-)EDIT TO ADD: I listened to this on audiobook. I'm sure I would have DNF'd it quickly if I'd been reading the physical book. The audiobook was done very well and I could easily listen to it at 2x speed. Having two narrators was great and I actually wished there had been more Shallan/Jasnah parts because I enjoyed Kate Reading's narration a little more than the male one.Also, for all I've complained about Sanderson's writing style, his simplicity does make for a very easy to follow audiobook, if you're like me and get a little distracted or your mind wanders and you're not always sure where you are in long, complicated sentences or passages. No problem there with Sanderson!"
The Way of Kings,3,"A three and a half star read.""What?"" Sanderson's fans say, ""this is a classic!""""What?"" people who read my reviews say, ""you gave the same rating to that mess of a zombie book!""Let me 'splain.No, there is too much. Let me sum up.Ignore comments about the length. I've read books that were as long (hello, The Stand: The Complete and Uncut Edition), and everyone has read series that were over a thousand pages. What troubles me about The Way of Kings is that I felt like I was reading the fantasy equivalent of a walk through The Field Natural History Museum. Thorough. Detailed. Interesting. And equally devoid of action. Put another way: a saltwater fish tank at the Shedd Aquarium (give me a break; I like visiting Chicago's Museum Mile). Watching the sea anemone wave pink arms as the clownfish darts in and out, chasing little bites of fish food. Again, interesting. But worth six hours of undivided attention? Surely you'd want to take a break and watch shark feeding time, right? Wander off to visit the dolphins and the otters?Narrative shifts primarily between three people; Shallan, a penniless noble who wants to apprentice herself to a scholarly heretic, intending to steal her Souljewel; Kaladin, a former surgeon and talented soldier who now wears a slave brand; and Dalinar, a prince and uncle to the king. I appreciated their different viewpoints; Shallan is a naive young woman, Kaladin a member of the underclass and Dalinar is the king's uncle; from all three, we get a remarkable range of insight into the society. This is a slow, thoughtful book, close to the exact opposite of The Alloy of Law, my only Sanderson book to date. He builds a complete world with varied landscapes and an unique social and spiritual culture. I should have loved it, but what I found is a complete absence of grippingness, that take you by the throat experience. The problem? A lack of dynamic tension. Internal tension comes out of the conflicts each of the three main characters are facing, and their indecision at how to act. Thus, about 700 pages are of them gradually backing themselves into a corner and undergoing a personal crisis. Action picks up around page 800 or so. The last three hundred are the most significant and dynamic of the novel and finally had me turning pages in earnest. (For those who are counting, I know it doesn't add up. There are a few sets of random character narratives that build more background and richness--in other words, add pretty backdrop in the dioramas or the coral reefs). The fans argue that it took the building in the first part to create the dynamic tension of the last, but I'd have to disagree. If it takes 700 pages to get to your main conflicts, are those pages story or indulgence?Update 9/7/16: Click for my review on The Author's Notes to Way of Kings: https://www.goodreads.com/review/show...Cross posted at http://clsiewert.wordpress.com/wp-adm..."
The Way of Kings,3,"17/25 (68%) 3 stars.----Original review: I tried. I really tried, so incredibly hard to like this book. Everybody kept writing how good Sanderson was, under all those Rothfuss and Martin books I’m longing for. „Read Sanderson, he’s good and he delivers regularly.“ So I tried.God, I’ve never wanted to like a book as much as this one. I was looking forward to more than a thousand pages of fantasy, so when I finally held it, I immediately started reading. Reading. Reading... and fighting through every word, every sentence, every single page, although I felt like I was Sysiphos who’s pushing his rock up that mountain. So people: I really tried. I read 200 pages of it and that was when I couldn’t take it anymore, because I realised I’d read 200 - TWO HUNDRED - pages and I still had no idea what this was about. I didn’t like a single character, I didn’t understand a single character, and the world didn’t appeal to me. At all. So I stopped.Today I tried again. I tried to give it a second chance, so I grabbed this book from the top of my shelf where it has mostly been lying around for the last months, collecting dust and serving as a nice reminder that there’s a book within my flat which I have not read. I couldn’t stand that, so I tried again. You should give people a second chance, and so I thought, although it was a huge disappointment up to this point: you gotta give it a second chance. This is a book which a lot of people have written enthusiastic reviews about and they all write that it’s getting better and better. So I read the next chapter about Nan Balat.I read this chapter about a main character‘s brother who cracks open and kills crabs while watching his hound kill other animals. Four pages of it that have given nothing to the story, have given no insight into Nan Balat or any other character, and have as far as I know not served a single purpose other than filling four pages. So, no. For the first time in my entire life, I won’t finish a book. This book. I’ve read through over 200 pages of it and it’s been boring, full of repetitions and pointless scenes. So from my point of view: even if the other 800 pages are better than anything I’ve ever read, I won’t read them, because I strongly believe that an author shouldn’t be allowed to write over 200 pages of nothing. And I absolutely don’t believe that these 800 pages are any better, because apart from the non-existent plot, the storytelling and writing were absolutely not to my taste. This book felt just boring and loveless. So: 1 star. And not a single more.----------EDIT 1: Okay. So. I'm currently binging Brandon Sanderson's amazing lecture on how to write scifi and fantasy on his youtube channel so I feel like I'm morally indebted to give this one another try. Also I'm just not able to live with having not finished a book. Don't judge me, I'm weak.————-Edit 2: I’ve read the Mistborn trilogy in December and as I liked it and now know what type of narrator Sanderson is, I’ll give this one another try in February.----Edit 3: Well, February is here and I gave it another go. As you can see, my rating has improved, but I'll still leave my original review up here because it's a wonderful reflection of what many people may think about this book when they haven't read anything by Sanderson before. So. Was my second read of this better? Hell, yes. In fact, things didn't improve only after those 208 pages this time, but I had a better experience right from the start because I was already used to all the different names, magic systems, and spren flying around. So this turned into a pageturner - I've read this in four days in between exams, which obviously shows that this was a smooth read after all. And yet, my critique regarding its plot stands. Is this a bad book? No. Is this a book that needed to have 1250 pages? Also no. Yes, you need a solid groundwork for a ten-book series. But these are far too many words for the bit of plot that actually happens. Also, I kept waiting for the big Sanderlanche, for things suddenly getting epic and action-packed and... it never really happened. Yes, there's this big battle, but still. I'm used to the incredible endings of the three Mistborn books, so this was something of a disappointment. And Nan Balat? Still pointless.It sums up to: it was okay. Sanderson's worldbuilding is as spectacular as usual, but so far, Lashings, spren, and stormlight aren't as interesting or as awesome as Allomancy. I guess all of this was needed for stuff that eventually happens in the sequels, but I'm not here to talk about the sequels which I'll pick up eventually. I'm rating this book on its own and while I don't think its a terrible failure anymore, I still don't love it. ----Dialogue 3Setting 4Characters 4Writing Style 3Plot 3"
The Way of Kings,3,"Well, I did it. I began this book with a lot of trepidation on the one hand — I really disliked The Eye of the World, and I knew Brandon Sanderson had taken over the writing of the last couple Wheel of Time novels, so I feared I would run into similar issues here — and a lot of hope on the other — several of my Goodreads bookworm friends, whose taste often overlaps with mine, really loved it. And in the end, I wound up feeling squarely conflicted about it. Much to my relief, I’m pleased to report that it was a many-times-better read than The Eye of the World in pretty much every way. Like by a magnitude of a LOT. The world Sanderson created is vivid and mysterious and fully realized, and it’s peopled by characters who are, for the most part, richly drawn. But the prose itself was often so very irritating to behold that it kept pulling me out of the story and the moment-to-moment beats of that story. I am shocked that some of his lazy habits — repetitive, shallow descriptions in scenes of characters sighing, raising an eyebrow, shrugging, smiling, and snorting; as well as mundane, paint-by-numbers descriptions of what almost every character is wearing — made it through the editing process. And almost without fail, when I found myself really grooving with a scene, (although, sadly, never with any real emotional investment), Sanderson seemed unable to resist shining ten spotlights on the themes and meaning of what he was writing about in the scene. He is almost totally allergic to allowing any real, lasting subtlety to linger in his writing.Part of the reason this last tendency became so irritating to me is that I think the themes he is working with — themes of honor and resilience and family and survival and the costs of war, among others — are very worthy, and I think he has some compelling ideas he’s exploring within those themes. So my disappointment mounted as I kept crashing into his seeming inability to simply let his themes and characters and scenes speak for themselves. So yeah, I found myself often feeling like this book and I were in a fight. And it’s a damn long book, so being in a fight, especially since I knew it could be so much better with a more disciplined, subtle approach, was a bit of a draining experience. However, by no means do I feel like reading this book was a waste of my time, not even close. The 3 star rating here is really the embodiment of the middle ground I feel between my admiration for his very impressive achievement of proof of concept, and my utterly baffled frustration with much of his sentence-to-sentence execution in the writing of that concept. "
The Way of Kings,3,"🖤After reading this storming book, i've come to the conclusion that Sanderson might not be as brilliant as i thought he was. I picked this book up mid last year and promptly abandoned it after reading a couple of chapters. I just wasn't feeling, i actually thought it was me not being in the right head space for a book most people swear has to be the most epic of all epic fantasies ever written. However, after going through this frankly too long book, i have to say it's not me, it's Sanderson.🖤🖤A brilliant thing with Sanderson is his world building. The detailing with each cosmere is something this author doesn't joke with, so much so that for this book, he put this ahead of building his characters and the plot. You can see this default especially, but not limited to his female characters. Navani, Jasnah and especially Shallan. Sanderson picks one aspect of their character and makes it everything they're about. Shallan is the blusher, Navani is the sly one, Jasnah is stern. On and on he uses the exact same words to describe his female characters forcing readers to only see them in this way as if they cannot be more than that. Back to world building; People usually excuse 1st books as foundation books especially in the fantasy genre as authors usually have the heavy task of establishing how everything works basically building a world (it's no easy feat). Meaning authors tend to just go crazy with the info dump which is what Sanderson tries and does succeed in doing in this book. As a seasoned author i honestly feel he should be able to build worlds without sacrificing his plot to do so. Nothing got done really. Everyone just kept going round and round on the same issue, repeating everything but in different words, and being SUBJECTED (yes subjected) to pointless religious theology  (I don't even rember what all the argument was about, it was so tiring) and as if that wasn't enough, those heaps of confusing interludes. I have no doubt that they will probably be explained, (or is that just another way of making sure the series never end?? An abundance of never ending characters maybe? *scream*) but it felt distracting from the plot. For that reason, i really didn't immerse myself in any of the interludes except that of Szeth. Honestly, it was a bit bizarre the things Sanderson spent time giving page count to sometimes. I mean, Adolin's girlfriends' got a fair amount of word count, WHY?? i can't even remember their names. Then the romance. I really don't want to go into that except to say it just felt unnatural the way it was introduced. *shudder*🖤There was also the fact that i just felt some things were frankly ignored, which just didn't make sense to me & felt like huge plot holes. (view spoiler)[📍For instance later in the book we learn that Sadeas had switched places with Galivar in other to try to trick the assassin. When they ran off, are you telling me they weren't checking to see if the assassin was actually following them? Like you just run off and don't check that the assassin you're trying to draw off isn't following you? who does that? 📍How was nobody curious about Szeth sticking himself to the roof like that. Dude was sticking himself to the roof during the assassination attempt and nobody is curious about all that?📍When Kaladin mentions Odiom to Syl and she acts crazy, he just lets it go like that and they all act like nothing happens? Infact at their next interaction it's like the whole thing never happened. (hide spoiler)]🖤🖤While impressive in length, i'm not convinced this book is as epic as it's lauded to be and is quite frankly able to get away with being hailed as anything but mediocre and even less than that, because of it's author and maybe the world building.Verdict:"
The Way of Kings,3,"Wow. Brandon Sanderson is incredibly creative. The world he builds in The Way of Kings is phenomenal. This is the first book I've read by him and if it's any indication of his work, he has a fabulous talent for creating conflict in imaginary worlds. I love how he gradually weaves his characters and plots together in ways that raise interesting moral and philosophical issues but still move the story along in intricate and unexpected directions. In that way, The Way of Kings is excellent.My only qualm with the book is that Sanderson, like most other novelists I've read whose name is printed larger than the title of the book, doesn't shine as a stylist. There are too many long, and sometimes boring, flashbacks. Everything is shown explicitly. An example that stands out in my mind is that when someone is killed by shard, their eyes burn out. We're told this every time someone is killed by shard. Sanderson doesn't trust the reader to visualize what's happening. The same is true of the ""spren"" that appear every time someone is in pain or sick or excited or experiencing any strong emotion. It's not enough to show a character sitting on the ground panting in exhaustion, we have to see the fatigue fairies emerging just to drive home the point that yep, the character is really tired. Also, people aren't kind, they're ""kindly."" And in a fantasy world you can't really say what's an anachronism and what isn't, but there are many times where the language feels like it's from Earth, year 2010 then in the next sentence back to the old-style used throughout the rest of the book.Don't get me wrong, I enjoyed the book. A lot. I devoured the 1000+ pages and looked forward to reading it at every opportunity. It just seemed like such a shame that what could have been an excellent book with some additional editing was instead just a good book.[Edited to tone down my whining.]"
The Way of Kings,3,"3.5 ish stars.Hallelujah! I thought I would never finish this book. No lie, I sometimes felt like a herald being sent back to torture in damnation every time opened it. Not that the book is bad. Just long. I'm proud of myself for finishing. It's hard for me to rate this book (3 stars or 4?) because it's a tale of two books. A 5-star book that astonishes and elates and a 2-star book of which I couldn't read without dozing off. And there's no warning when one book will end and the other begin. Despite the monumental challenge it was to finish this, however, I want to continue with the series. I'll try to process my feelings here:Things I liked:Obviously the scope of the story is EPIC. And not simply because there are a ridiculous 1,500 pages that make it up, but because the worldbuilding, the magic systems, the themes, the history, everything is on such a grand scale. It's transportive and intoxicating. The exploration of the themes: the comparison of religion vs. truth vs. legend and how they intersect; what it means to be a leader, to have courage, to be honorable; moral relativism and how good and evil aren't cut and dry. Some heavy, if not frequently explored, themes but they're addressed thoroughly and satisfyingly.Things I didn't like:1500 BLOODY PAGES. The length of this book is absolutely unjustified. Partly because at least 600 pages worth is just repeated information and unnecessary exposition. I can name to you everyone that Kaladin has ever let down because HE REPEATS IT AT LEAST 891 TIMES. Pacing. The prologue made me think that this would be a pretty neat book. Assassination! Cool powers! Sweet weapons! The following 1000 pages tried so hard to prove that initial impression wrong. And I feel like most books will build to a climax at about 70% of the way through. Instead, here there are several mini-climaxes that are each drawn out long enough to bring the excitement to a screeching halt. The battle at the end involving Kaladin/Dalinar would have been so much more epic if it wasn't five times longer than necessary. I won't go quite as far as saying this was a love-hate relationship, because I can't bring myself to stay away from book 2. As negative as I seem to be, I really enjoyed most of it. Sanderson is a good author and his creativity is through the roof. What the man needs is a better editor. I volunteer as tribute."
The Way of Kings,3,"
“One step, and the world flipped upside down. The villain became the hero, the hero the villain.”
The Way of Kings was the July pick that Álex, Raquel and I chose for our 2020 Adult Fantasy & Sci-Fi Challenge. After reading Elantris, The Final Empire and The Well of Ascension, I knew I wanted to make my way through the rest of Sanderson’s Cosmere books. That obviously included reading his more acclaimed series, The Stormlight Archive. And although I now understand what the hype is about and I quite enjoyed this first book, I have to recognise that I didn’t love it as much as I expected.The Way of Kings is the first instalment of an epic fantasy ten-book series set in the world of Roshar. The book starts off with a prelude where we get to see how the Heralds, after years of deaths and rebirths to fight the Voidbringers, decide to sacrifice one of their own in order to set themselves free and disappear. Then, we are taken thousands of years later to the present timeline, where we meet the main characters of this high fantasy story: Kaladin, Shallan and Dalinar. Kaladin is a previous squadleader known as Stormblessed and a current slave sold to the Alethi army and forced to join Bridge Four, the worst bridge crew in the army of Highprince Sadeas. Shallan is the only daughter of the recently deceased Brightlord Davar of Jah Keved, who arrives to Kharbranth to become princess Jasnah Kholin’s ward under the pretext of wanting to be her student but secretly planning to steal her Soulcaster—a type of fabrial that allows people to Soulcast, changing one substance to another. Dalinar, also known as the Blackthorn, is a powerful Shardbearer and a Highprince of Alethkar who is currently having strange visions during highstorms.
“Sometimes,” Dalinar said, “the prize is not worth the costs. The means by which we achieve victory are as important as the victory itself.”
Two other relevant characters whose points of views are included in this first instalment are Szeth and Adolin. Szeth, the Truthless of Shinovar and also known as the Assassin in White, is a Shin who wilds a Shardblade and who killed King Gavilar of Alethkar. Adolin is Dalinar’s eldest son, a Brighlord and a Shardbearer. There are also some very interesting interludes through the book told from Szeth’s perspective and from other characters.I found all these characters quite interesting, but my favourite chapters were the ones told from Shallan’s and Szeth’s POVs. If I’m being honest with you, I didn’t empathize that much with the Veden woman at the beginning, but she started growing on me as the book progressed. Additionally, we get to know Jasnah through her perspective, who is probably my favourite character of the series so far. Other aspects that made me love Shallan’s POV are the setting and the information we get about the Voidbringers and Soulcasting. On the other hand, I enjoyed the small amount of Szeth’s chapters because of his interesting past and the enigmatic master behind the murders he has to commit. The Way of Kings has a vast world and I can only admire the work behind the documentation and creation of Roshar. But this instalment is mainly set in the Frostlands, specifically in the Shattered Plains and Kharbranth. The former is an uneven mosaic of different plateaus separated by chasms where Alethi and Parshendi fight over the gemhearts made from the chrysalises of the chasmfiends—huge crustacean-like creatures. While the latter is the main academic city in Roshar and within it is the most extensive library in the world. Kaladin’s and Dalinar’s perspectives take place in the Shattered Plains, while we get to know Kharbranth and its Palanaeum through Shallan’s POV.
“Money is behind every war,” Au-nak continued. “Religion is but an excuse. Or perhaps a justification.”
The main characters are from the former Vorin Kingdoms, which means that their culture follows a caste system based on the colour of the eyes where the lighteyes are the ruling class while the darkeyes are considered the lower caste in society. Both lighteyes and darkeyes have ten levels in their system of rank. In addition, Vorin women, especially lighteyes, have to cover their safehand (left hand) following the Vorin tradition. I personally can’t wait to see how this awful system is fought by the characters in the next books, which I’m sure will happen. Lastly but certainly not least, I would like to mention the spren, mystical creatures which either cause or are drawn to different conditions or emotions. They appear through the entire book but the reason I wanted to bring them up is because of Syl, a supposed windspren who enigmatically bonds with Kaladin at the very beginning of the story. I really enjoyed the dynamic between those two and I have the feeling that Syl is the key to know what really happened with the Knights Radiant thousand of years ago.Overall, I enjoyed The Way of Kings. It’s a complex first instalment in an epic fantasy series with a very promising premise. My only complaints are that I found it a little bit long, which made me struggle with some chapters, and that the pace was quite slow in some parts. Nevertheless, I’m looking forward to continuing the series and getting some answers about all the enigmas presented in this book, especially about the Parshendi. Even though this volume didn’t blow me away as much as I expected, I have high hopes regarding the next instalments.
“Tradition is the blind witness they use to condemn us, Teft,” Kaladin said. “It’s the pretty box they use to wrap up their lies. It makes us serve them.”
P.S.: I'm not English, so if you see any mistakes let me know so I can correct them, please.Instagram | Twitter | Youtube | Tumblr"
The Way of Kings,3,"Λοιπόν, έχουμε και λέμε! Το The way of kings είναι ίσως το δημοφιλέστερο βιβλίο φαντασίας των καιρών μας. Με μια εξωπραγματική βαθμολογία (4.65). Αναπόφευκτα περιμένει κάποιος πάρα πολλά από αυτό! Δυστυχώς δεν μπορώ να πω ότι έφτασε τις προσδοκίες μου. Σίγουρα ήταν ενα φοβερά καλογραμμένο βιβλίο, φαίνεται πόσο μεράκι έχει βαλει σε αυτό ο συγγραφεας. Μπορώ να πω ότι απόλαυσα τις πρώτες 80 σελίδες και τις τελευταίες 200. Αλλά δυστυχώς όλο το ενδιάμεσο με κούρασε αφάνταστα, σε σημείο να σκεφτώ να το παρατήσω. Αρχικά βρήκα υπερβολικά πάρα πολλές τις σκηνές μάχης (κατι που ισως για άλλους ειναι θετικό) αλλά πραγματικά από κάποια φάση και μετά δεν άντεχα να διαβάζω για τις ίδιες και ίδιες στρατηγικές σκέψεις. Και για νικητές και χαμένους που ουσιαστικά ήδη ήξερες. Επίσης νομίζω πως αν ξανά ακούσω ή διαβασω για γεφυρες... Θα παω να πέσω η ιδια  Ποτέ δεν ένιωσα να συνδέομαι με τον κόσμο ή τους χαρακτηρες. Και αυτό θα δικαιολογούταν σε ένα βιβλίο 200-300 σελίδων. Αλλά εδώ όχι. Ξεχώρισα όμως κυρίως τα κεφαλαια των Seth και Shallan. Θα συνεχίσω με την σειρά. Θεωρώ πως έχει υποσχόμενα σημεία και ο Sanderson προσπαθεί να κάνει κάτι διαφορετικό και καθαρα δικό στο κομμάτι του fantasy. Αλλο αν τελικά δεν κάνει ισως για εμένα..."
The Way of Kings,3,"3.5 StarsI wanted so badly to love this super popular epic fantasy series so pains me to say that I thought it was just… okay. The writing and the characters were certainly fine, but I failed to get immersed in the story. Of the three main perspectives, I liked Kaladiin the most and felt his storyline was the most interesting. The magic system was pretty cool, but not as clearly explained to the reader as in other Sanderson books. I actually really liked the worldbuilding because I loved the idea of prehistoric rock monsters, but the story had too much setup and enough actual plot for my personal reading tastes. "
The Way of Kings,3,"I get it. Why people like this, I mean. Much of the love heaped on this is due to the Recency Effect. Sanderson does a really masterful job in sticking the landing, none moreso than here. All of the worldbuilding, all of the character growth, all of the background information — it all comes together in the final 100 pages or so. He garnishes this with epic action scenes and Crowning Moments of Awesome, all of it combining to create the Sanderson Tsunami. (Say that out loud. It’s pleasing, yes?)But holy shit, it takes *eleven hundred* pages to get there.Truly, he could have cut this in half without losing anything. His writing is so inefficient, so repetitive, so in love with itself, that at times it’s just a slog. But yeah, I see why people enjoy this. I, too, would’ve been singing its praises... if it had been 700 pages instead of 1,289.I do want to call out one thing I especially enjoyed, and that was the name of the main character: Kaladin. As someone who has actually been employed to name things, I can’t stress enough how good that name is. In English, the K sound sticks in our minds. That’s why George Eastman named his company Kodak. That’s why Gene Roddenberry named his three greatest characters Kirk, Spock and McCoy. (And their successors Picard, Riker and Crusher. K sounds all.) Kaladin combines this with the word “paladin”, which is a term for a legendary heroic knight.That last bit kind of undercuts any surprise later in the story when Kaladin goes full Marty Stu and does Amazing Epic Stuff. But hey, it’s still fun. It doesn’t hurt that Syl is basically Tinkerbell. That’s not something I’ve seen in other Epic Fantasy novels.So I’m not surprised that folks have created music playlists for the book. This one is quite good: https://youtu.be/XkYQrub18mo Or animations of some scenes: https://youtu.be/8Hj9-UNvrek Or composing original songs: https://youtu.be/4EaHAhmA6ps Not to mention the voluminous art and cosplay of it all."
The Way of Kings,4,"Actual Rating: 4.5 StarsSo finishing this novel was incredibly bittersweet.The Stormlight Archive is the last of Brandon Sanderson's High Fantasy works I have left to read before I am forced to confront The Great Waiting.However, I am glad I waited to read this series, as it seems like it's going to be one of Sanderson's largest & most clarifying contributions to the Cosmere universe. I had such a wonderful time reading this. I've seen a couple reviewers saying the book could've been shorter (1,007 pages in physical copy, 45.5 hours in audio) but it's not a sentiment I agree with. I believe The Way of Kings would sacrifice vital framework, world building, & characterization were it much shorter.Perhaps the level of immersion present here is not for everyone, but for me, that's part of what makes Sanderson's work stand out in the genre. You can always count on him to transport you directly into his worlds.And what a fantastic setting Roshar is! Literally every aspect of the world, from the unique wildlife to the power of soulcasting & the magical of properties of stormlight, held my rapt attention. I was particularly fascinated by the Alethi dispersion of class & power being based on eye color. This is a concept I've discussed before in my circles of friends, how it is incredibly odd that humans tend to choose arbitrary characteristics to create & define social groupings. Sanderson highlights how foolish it is when we allow our perception of others to be guided by these meaningless lines of division. Race, religion, sexuality, gender. Eye color, skin color, height, weight. We are all people. Individuals with an exponential range of capabilities, and no contrived societal category has the power to determine what we can or cannot achieve. In many ways this book is about having the courage to break free from your prescribed role in life.Once again, we're gonna have to talk about the religious aspects of Sanderson's work. I just appreciate the shit out of what this man does, ok? Throughout the related Cosmere works, characters spanning all across the spectrum of faith appear. The Way of Kings is no exception. What I love so much is that all of these characters are written skillfully with a realistic degree of complexity. They struggle with their choices, they seek validation without always finding it, they are intelligent with the ability to defend their beliefs in the face of opposition. It is so lovely & refreshing to see an author write about a wide variety of belief systems without sacrificing the integrity of any of them. The Way of Kings is full of the concisely descriptive writing & excellent imagination we have come to expect from Sanderson. Specifically I adore the battle scenes/fighting imagery.""The lad was a genius with the blade, an artist with paint of only one shade.""I only had two distinct issues with this novel: 1. The novel is split into a couple different perspectives, but readers spend a disproportionate amount of time with one, a young man named Kaladin. Now, I know this is an unpopular opinion, but I didn't care for how unbalanced the perspectives were. Kaladin's character is fleshed out beautifully, but I wish I could've experienced the same in-depth connection to the other handful of POVs, especially Dalinar & Shallan. There were a couple times I even found myself thinking ""Aw man, another Kaladin chapter."" *waits to get hit by tomatoes*2. This next issue is a bit spoilery! View at your own risk. (view spoiler)[From the very beginning I could not get behind Shallan's plan to rob Jasnah. It just... seemed like a very juvenile plan & I can't imagine agreeing to it if I were part of the conceptual discussion. It sounded to me like the equivalent of trying to rob the President of the United States. Chances are low that I'm going to get away with that, ya know? (hide spoiler)]Otherwise, this is a gorgeously written first novel in what I expect will be a truly epic series. Buddy read with the amazing Kainat!This review and other reviews of mine can be found on Book Nest!"
